STATION,STATION_NAME,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20150101,274,-9999,643,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20150201,13,-9999,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20150301,137,-9999,278,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20150401,84,-9999,173,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20150501,251,-9999,414,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20150601,53,-9999,68,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20150701,58,-9999,111,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20150801,109,-9999,137,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20150901,28,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20151001,64,-9999,246,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20151101,86,-9999,177,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0362,RIO VERDE 0.7 SW AZ US,20151201,56,-9999,180,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20140101,231,-9999,754,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20140201,533,71,1936,71,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20140301,345,-9999,2437,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20140401,178,-9999,1038,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20140501,249,-9999,915,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20140601,91,-9999,228,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20140701,241,-9999,288,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20140801,152,-9999,202,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20140901,229,-9999,550,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20141001,297,-9999,1462,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20141101,178,-9999,1322,25,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20141201,264,-9999,1180,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20150101,170,-9999,730,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20150201,307,-9999,930,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20150301,351,-9999,1178,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20150401,135,-9999,354,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20150501,71,-9999,174,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20150601,58,-9999,94,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20150701,8,-9999,11,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20150801,366,-9999,651,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20150901,104,-9999,160,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20151001,409,-9999,572,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20151101,470,-9999,2344,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0185,AUBURN 3.5 NW WA US,20151201,622,-9999,2462,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20140101,203,-9999,948,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20140201,201,-9999,985,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20140301,323,-9999,2177,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20140401,277,-9999,920,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20140501,236,-9999,676,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20140601,94,-9999,379,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20140701,239,-9999,383,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20140801,201,-9999,303,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20140901,216,-9999,596,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20141001,320,-9999,1647,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20141101,345,-9999,1372,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20141201,333,-9999,1528,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20150101,198,-9999,725,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20150201,244,-9999,1169,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20150301,472,-9999,1067,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20150401,147,-9999,489,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20150501,224,-9999,321,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20150601,33,-9999,44,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20150701,97,-9999,204,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20150801,241,-9999,635,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20150901,140,-9999,449,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20151001,254,-9999,951,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20151101,411,-9999,1674,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0061,REDMOND 3.7 N WA US,20151201,366,-9999,2245,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20140101,328,-9999,1684,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20140201,772,-9999,1745,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20140301,419,-9999,2264,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20140401,147,-9999,773,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20140501,157,-9999,279,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20140601,168,-9999,495,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20140701,221,-9999,366,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20140901,112,-9999,214,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20141001,244,-9999,1107,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20141101,193,-9999,898,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20141201,516,-9999,666,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20150101,335,-9999,757,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20150201,277,-9999,1234,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20150301,140,-9999,293,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20150401,363,-9999,532,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20150501,5,-9999,5,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20150601,86,-9999,127,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20150801,264,-9999,325,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20150901,137,-9999,137,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20151001,414,-9999,414,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20151101,762,-9999,1831,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0182,SNOQUALMIE 2.0 WNW WA US,20151201,1102,-9999,1979,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20140101,163,-9999,836,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20140201,208,-9999,709,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20140301,368,-9999,1920,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20140401,107,-9999,552,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20140501,41,-9999,113,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20140601,51,-9999,130,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20140701,119,-9999,135,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20140801,191,-9999,238,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20140901,109,-9999,269,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20141001,257,-9999,631,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20141101,221,3,736,3,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20141201,193,-9999,652,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20150101,239,-9999,622,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20150201,193,-9999,1045,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20150301,335,-9999,677,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20150401,81,-9999,186,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20150501,36,-9999,82,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20150601,30,-9999,38,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20150701,20,-9999,41,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0180,SEATTLE 3.5 SW WA US,20150801,224,-9999,227,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20140101,196,0,1030,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20140201,330,64,1341,64,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20140301,302,0,2285,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20140401,127,0,709,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20140501,211,0,494,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20140601,71,0,301,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20140701,272,0,379,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20140801,130,0,151,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20140901,104,0,221,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20141001,264,0,1648,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20141101,320,8,1104,8,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20141201,274,0,1508,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20150101,213,0,601,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20150201,236,0,1205,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20150301,434,0,934,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20150401,112,0,536,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20150501,41,0,118,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20150601,13,0,13,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20150701,48,0,111,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20150801,224,0,590,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20150901,69,0,301,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20151001,216,0,823,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20151101,399,0,1648,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20151201,361,0,2272,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20140101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20140201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20140301,284,-9999,314,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20140401,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20140501,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20140601,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20140701,38,-9999,86,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20140801,185,-9999,432,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20140901,300,-9999,663,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20141001,109,-9999,109,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20141101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20141201,91,-9999,119,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0006,MESA 8.4 ESE AZ US,20150101,71,-9999,127,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0248,MESA 7.3 E AZ US,20151201,5,-9999,5,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20140101,178,-9999,661,445,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20140201,492,-9999,728,324,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20140301,127,-9999,236,72,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20140401,518,191,2040,267,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20140501,394,-9999,701,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20140601,391,-9999,2322,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20140701,152,-9999,381,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20140801,241,-9999,746,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20140901,224,-9999,621,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20141001,157,-9999,317,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20141101,671,76,1031,241,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20141201,194,135,255,165,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20150301,56,-9999,56,71,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20150501,483,-9999,587,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20150601,201,-9999,598,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20150701,577,-9999,1633,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20150801,264,-9999,644,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20150901,455,-9999,1179,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20151001,257,-9999,270,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20151101,546,-9999,638,66,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0065,MINNEAPOLIS 2.4 NE MN US,20151201,138,-9999,138,79,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0005,SUN CITY WEST 1.9 NNE AZ US,20140101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0005,SUN CITY WEST 1.9 NNE AZ US,20140201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0005,SUN CITY WEST 1.9 NNE AZ US,20140301,251,-9999,315,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0005,SUN CITY WEST 1.9 NNE AZ US,20140401,8,-9999,13,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0005,SUN CITY WEST 1.9 NNE AZ US,20140501,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0005,SUN CITY WEST 1.9 NNE AZ US,20140601,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0005,SUN CITY WEST 1.9 NNE AZ US,20140701,71,-9999,211,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0005,SUN CITY WEST 1.9 NNE AZ US,20140801,61,-9999,149,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20140101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20140201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20140301,211,-9999,219,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20140401,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20140501,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20140601,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20140701,191,-9999,247,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20140801,36,-9999,72,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20140901,500,-9999,614,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20141001,15,-9999,15,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20141101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20141201,76,-9999,244,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20150101,135,-9999,366,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20150201,10,-9999,10,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20150301,28,-9999,28,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20150401,163,-9999,326,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20150501,221,-9999,376,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20150601,36,-9999,59,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20150701,28,-9999,64,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20150801,20,-9999,20,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20150901,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20151001,127,-9999,256,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20151101,99,-9999,170,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0368,MESA 5.0 SW AZ US,20151201,48,-9999,111,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0064,CRYSTAL 1.7 SE MN US,20140501,429,-9999,978,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0064,CRYSTAL 1.7 SE MN US,20140601,610,-9999,1782,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0008,MESA 8.1 E AZ US,20140101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0008,MESA 8.1 E AZ US,20140201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0008,MESA 8.1 E AZ US,20140301,8,-9999,8,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20140101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20140201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20140301,404,-9999,414,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20140401,5,-9999,8,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20140501,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20140601,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20140701,15,-9999,36,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20140801,150,-9999,406,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20140901,714,-9999,1519,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20141001,25,-9999,38,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0244,SCOTTSDALE 1.0 SW AZ US,20141101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
